file_name,original_size,lzma,bz2,zlib,wavelets 
..\client_storage\R2017_10_06\M171006_182608.lvm,936763,199212,182819,264801,1272
..\client_storage\R2017_10_06\M171006_182625.lvm,937540,200936,182497,265283,1355
..\client_storage\R2017_10_06\M171006_182633.lvm,932622,203004,177676,269402,1226
..\client_storage\R2017_10_06\M171006_182645.lvm,927694,213072,209090,287897,1224
..\client_storage\R2017_10_06\M171006_182703.lvm,935080,201528,180393,267425,1253
..\client_storage\R2017_10_06\M171006_182716.lvm,930210,194576,172886,262561,1077
..\client_storage\R2017_10_06\M171006_182723.lvm,934894,200196,178025,262698,1127
..\client_storage\R2017_10_06\M171006_182750.lvm,935064,195484,178553,264471,1129
..\client_storage\R2017_10_06\M171006_182806.lvm,928604,205016,187985,275405,1199
..\client_storage\R2017_10_06\M171006_182819.lvm,936145,193792,174996,264071,1074
..\client_storage\R2017_10_06\M171006_182825.lvm,937011,192284,174226,261556,1137
..\client_storage\R2017_10_06\M171006_182847.lvm,936654,194520,176940,261177,1125
..\client_storage\R2017_10_06\M171006_182851.lvm,935332,199044,174242,262583,1095
..\client_storage\R2017_10_06\M171006_182904.lvm,937468,200776,194609,272500,1298
..\client_storage\R2017_10_06\M171006_182910.lvm,937257,199300,189266,267854,1258
..\client_storage\R2017_10_06\M171006_182912.lvm,936430,198040,180378,262700,1220
..\client_storage\R2017_10_06\M171006_182955.lvm,936483,199192,194922,270525,1388
..\client_storage\R2017_10_06\M171006_183007.lvm,937047,195060,183613,264438,1401
..\client_storage\R2017_10_06\M171006_183008.lvm,937408,194916,184681,264319,1416
..\client_storage\R2017_10_06\M171006_183019.lvm,934520,198888,179798,261707,1216
..\client_storage\R2017_10_06\M171006_183025.lvm,936600,197960,186749,268412,1279
..\client_storage\R2017_10_06\M171006_183059.lvm,935619,196860,188908,266342,1374
..\client_storage\R2017_10_06\M171006_183108.lvm,935416,199612,186028,267410,1168
..\client_storage\R2017_10_06\M171006_183122.lvm,936164,197296,185000,267782,1245
..\client_storage\R2017_10_06\M171006_183147.lvm,933789,201056,184291,267690,1168
..\client_storage\R2017_10_06\M171006_183154.lvm,932771,203140,190911,272917,1199
..\client_storage\R2017_10_06\M171006_183156.lvm,935701,204276,193015,273879,1269
..\client_storage\R2017_10_06\M171006_183207.lvm,935129,198660,186793,269318,1197
..\client_storage\R2017_10_06\M171006_183212.lvm,932463,201028,180500,266926,1269
..\client_storage\R2017_10_06\M171006_183220.lvm,934459,200752,177918,266530,1235
..\client_storage\R2017_10_06\M171006_183251.lvm,935691,205044,191542,274093,1341
..\client_storage\R2017_10_06\M171006_183309.lvm,929649,199828,181918,270758,1239
..\client_storage\R2017_10_06\M171006_183315.lvm,928699,198344,174370,265353,1106
..\client_storage\R2017_10_06\M171006_183329.lvm,928834,200848,176966,271220,1135
..\client_storage\R2017_10_06\M171006_183341.lvm,933919,195164,180260,267385,1095
..\client_storage\R2017_10_06\M171006_183359.lvm,935263,200176,181302,265916,1234
..\client_storage\R2017_10_06\M171006_183405.lvm,935931,198748,178769,264618,1157
..\client_storage\R2017_10_06\M171006_183410.lvm,936216,194452,176125,263175,1154
..\client_storage\R2017_10_06\M171006_183418.lvm,937145,195968,183525,267225,1277
..\client_storage\R2017_10_06\M171006_183437.lvm,935326,201964,189623,268539,1218
..\client_storage\R2017_10_06\M171006_183442.lvm,936370,196112,185471,266056,1270
..\client_storage\R2017_10_06\M171006_183456.lvm,937541,196820,185813,266593,1313
..\client_storage\R2017_10_06\M171006_183522.lvm,933129,201144,188661,272021,1201
..\client_storage\R2017_10_06\M171006_183532.lvm,932067,201360,182758,267339,1259
..\client_storage\R2017_10_06\M171006_183537.lvm,935442,200376,189807,273132,1273
..\client_storage\R2017_10_06\M171006_183543.lvm,936588,198024,186846,269716,1301
..\client_storage\R2017_10_06\M171006_183553.lvm,933210,200560,178079,264781,1254
..\client_storage\R2017_10_06\M171006_183607.lvm,931483,214536,215506,291848,1305
..\client_storage\R2017_10_06\M171006_183613.lvm,936483,199568,182067,266023,1277
..\client_storage\R2017_10_06\M171006_183622.lvm,930160,202112,183652,270811,1296
..\client_storage\R2017_10_06\M171006_183631.lvm,936248,200400,184618,267275,1162
..\client_storage\R2017_10_06\M171006_183642.lvm,937002,197964,176314,262994,1159
..\client_storage\R2017_10_06\M171006_183704.lvm,936656,197644,178584,261732,1263
..\client_storage\R2017_10_06\M171006_183705.lvm,936736,197120,179843,262935,1313
..\client_storage\R2017_10_06\M171006_183717.lvm,935461,197108,183686,267725,1233
..\client_storage\R2017_10_06\M171006_183723.lvm,936221,194768,176694,261625,1307
..\client_storage\R2017_10_06\M171006_183738.lvm,931145,203480,187071,272888,1229
..\client_storage\R2017_10_06\M171006_183747.lvm,934076,203432,184719,268017,1260
..\client_storage\R2017_10_06\M171006_183753.lvm,936947,195716,179152,264692,1212
..\client_storage\R2017_10_06\M171006_183801.lvm,935539,195812,174263,260620,1112
..\client_storage\R2017_10_06\M171006_183822.lvm,937130,195612,187208,266684,1325
..\client_storage\R2017_10_06\M171006_183832.lvm,936750,196576,183221,265062,1319
..\client_storage\R2017_10_06\M171006_183839.lvm,937418,191004,171157,257435,1286
..\client_storage\R2017_10_06\M171006_183856.lvm,937600,194036,181023,263300,1312
..\client_storage\R2017_10_06\M171006_183859.lvm,937287,199704,182773,263577,1338
..\client_storage\R2017_10_06\M171006_183937.lvm,935233,201928,184709,267794,1226
..\client_storage\R2017_10_06\M171006_183939.lvm,936974,200804,192856,271661,1343
..\client_storage\R2017_10_06\M171006_183945.lvm,926417,210020,199074,282911,1139
..\client_storage\R2017_10_06\M171006_184010.lvm,937010,197972,178021,262655,1223
..\client_storage\R2017_10_06\M171006_184018.lvm,935804,197952,176064,264751,1195
..\client_storage\R2017_10_06\M171006_184025.lvm,935326,201972,181679,266605,1258
..\client_storage\R2017_10_06\M171006_184030.lvm,926186,200584,178973,267701,1205
..\client_storage\R2017_10_06\M171006_184059.lvm,929874,210552,218494,288140,1397
..\client_storage\R2017_10_06\M171006_184101.lvm,936775,197072,181651,264463,1368
..\client_storage\R2017_10_06\M171006_184120.lvm,934808,198928,175877,261702,1129
..\client_storage\R2017_10_06\M171006_184142.lvm,936291,201284,186771,268896,1160
..\client_storage\R2017_10_06\M171006_184151.lvm,936281,193472,173684,261049,1199
..\client_storage\R2017_10_06\M171006_184157.lvm,937043,199532,177724,263227,1230
..\client_storage\R2017_10_06\M171006_184200.lvm,937629,195032,184152,264087,1382
..\client_storage\R2017_10_06\M171006_184212.lvm,937130,199072,194850,272587,1390
..\client_storage\R2017_10_06\M171006_184220.lvm,935789,195176,177896,258675,1240
..\client_storage\R2017_10_06\M171006_184232.lvm,931185,204056,190929,272040,1249
..\client_storage\R2017_10_06\M171006_184244.lvm,934585,199192,183605,267578,1211
..\client_storage\R2017_10_06\M171006_184249.lvm,936852,195404,184019,266402,1343
..\client_storage\R2017_10_06\M171006_184251.lvm,936832,201668,191385,274980,1355
..\client_storage\R2017_10_06\M171006_184256.lvm,935972,203732,192033,271726,1402
..\client_storage\R2017_10_06\M171006_184321.lvm,936333,200124,190636,269457,1254
..\client_storage\R2017_10_06\M171006_184332.lvm,936014,197120,178134,262757,1235
..\client_storage\R2017_10_06\M171006_184343.lvm,936805,201484,185271,268889,1231
..\client_storage\R2017_10_06\M171006_184347.lvm,934219,199576,177354,265174,1152
..\client_storage\R2017_10_06\M171006_184350.lvm,937111,199696,188133,267087,1383
..\client_storage\R2017_10_06\M171006_184359.lvm,936528,196020,177420,262579,1196
..\client_storage\R2017_10_06\M171006_184415.lvm,936775,197892,181360,263943,1326
..\client_storage\R2017_10_06\M171006_184417.lvm,936131,195056,175122,261057,1154
..\client_storage\R2017_10_06\M171006_184427.lvm,937337,195272,179201,264603,1245
..\client_storage\R2017_10_06\M171006_184447.lvm,934257,200512,188894,270326,1198
..\client_storage\R2017_10_06\M171006_184512.lvm,936362,197084,184820,267506,1257
..\client_storage\R2017_10_06\M171006_184521.lvm,937468,195436,179848,262003,1396
..\client_storage\R2017_10_06\M171006_184528.lvm,936204,196056,182860,262901,1257
..\client_storage\R2017_10_06\M171006_184535.lvm,935496,193608,173846,257815,1234
..\client_storage\R2017_10_06\M171006_184555.lvm,932164,198904,173995,263611,1215
..\client_storage\R2017_10_06\M171006_184557.lvm,930861,197796,182489,267698,1178
..\client_storage\R2017_10_06\M171006_184559.lvm,935012,202300,184975,269546,1297
..\client_storage\R2017_10_06\M171006_184600.lvm,937347,202984,182313,268263,1410
..\client_storage\R2017_10_06\M171006_184615.lvm,928295,214560,214787,291787,1234
..\client_storage\R2017_10_06\M171006_184639.lvm,934978,200824,172151,263000,1210
..\client_storage\R2017_10_06\M171006_184644.lvm,934547,198332,175758,263481,1133
..\client_storage\R2017_10_06\M171006_184650.lvm,936520,200452,184142,268182,1324
..\client_storage\R2017_10_06\M171006_184701.lvm,936116,197148,172129,259231,1251
..\client_storage\R2017_10_06\M171006_184707.lvm,937231,193560,170696,258488,1355
..\client_storage\R2017_10_06\M171006_184717.lvm,936053,197880,179729,264412,1141
..\client_storage\R2017_10_06\M171006_184721.lvm,937005,199248,191687,267754,1507
..\client_storage\R2017_10_06\M171006_184744.lvm,933238,200724,183903,266575,1151
..\client_storage\R2017_10_06\M171006_184746.lvm,931616,197672,177877,264592,1152
..\client_storage\R2017_10_06\M171006_184804.lvm,924430,207104,193912,278444,1218
..\client_storage\R2017_10_06\M171006_184836.lvm,935160,200820,185541,267352,1223
..\client_storage\R2017_10_06\M171006_184908.lvm,927402,197112,177905,267920,1146
..\client_storage\R2017_10_06\M171006_184939.lvm,932441,202904,182679,270043,1135
..\client_storage\R2017_10_06\M171006_184952.lvm,934794,197928,171568,262703,1105
..\client_storage\R2017_10_06\M171006_184955.lvm,934525,199908,178535,265782,1126
..\client_storage\R2017_10_06\M171006_184959.lvm,936024,201604,183749,266726,1324
..\client_storage\R2017_10_06\M171006_185004.lvm,934283,201388,178780,265843,1214
..\client_storage\R2017_10_06\M171006_185013.lvm,934188,199216,185499,269422,1222
..\client_storage\R2017_10_06\M171006_185023.lvm,935968,198196,186596,266698,1345
..\client_storage\R2017_10_06\M171006_185025.lvm,937545,201836,196936,272961,1455
..\client_storage\R2017_10_06\M171006_185039.lvm,935506,196808,178245,261399,1168
..\client_storage\R2017_10_06\M171006_185041.lvm,935585,199480,178505,262429,1215
..\client_storage\R2017_10_06\M171006_185104.lvm,937464,194476,172469,258253,1250
..\client_storage\R2017_10_06\M171006_185123.lvm,932087,201480,180687,267195,1177
..\client_storage\R2017_10_06\M171006_185132.lvm,928913,214864,216915,297665,1334
..\client_storage\R2017_10_06\M171006_185250.lvm,934789,202876,183153,269815,1179
..\client_storage\R2017_10_06\M171006_185252.lvm,936741,199436,185068,267750,1216
..\client_storage\R2017_10_06\M171006_185254.lvm,937020,195188,184275,266781,1304
..\client_storage\R2017_10_06\M171006_185255.lvm,937193,194664,181796,264451,1290
..\client_storage\R2017_10_06\M171006_185302.lvm,937441,201364,201245,274760,1690
..\client_storage\R2017_10_06\M171006_185306.lvm,931991,203984,185155,269331,1263
..\client_storage\R2017_10_06\M171006_185310.lvm,934940,211040,211122,290491,1371
..\client_storage\R2017_10_06\M171006_185319.lvm,937222,197924,181957,263352,1346
..\client_storage\R2017_10_06\M171006_185339.lvm,934896,202888,186194,271382,1266
..\client_storage\R2017_10_06\M171006_185347.lvm,935035,199372,180368,265341,1125
..\client_storage\R2017_10_06\M171006_185353.lvm,935448,195560,170391,258200,1106
..\client_storage\R2017_10_06\M171006_185400.lvm,934310,193768,169940,259071,1080
..\client_storage\R2017_10_06\M171006_185420.lvm,936521,195424,174726,261445,1225
..\client_storage\R2017_10_06\M171006_185436.lvm,937339,197140,174875,260230,1288
..\client_storage\R2017_10_06\M171006_185440.lvm,936956,198288,192623,271206,1296
..\client_storage\R2017_10_06\M171006_185446.lvm,936877,199276,178170,259696,1320
..\client_storage\R2017_10_06\M171006_185453.lvm,936939,196804,183360,263600,1320
..\client_storage\R2017_10_06\M171006_185501.lvm,935872,197220,182668,262946,1347
..\client_storage\R2017_10_06\M171006_185515.lvm,933907,203060,193238,273604,1209
..\client_storage\R2017_10_06\M171006_185526.lvm,936690,203380,191048,271960,1174
..\client_storage\R2017_10_06\M171006_185557.lvm,929320,202200,185235,271783,1137
..\client_storage\R2017_10_06\M171006_185615.lvm,928117,199176,170532,263517,1103
..\client_storage\R2017_10_06\M171006_185619.lvm,935053,202116,188756,271419,1296
..\client_storage\R2017_10_06\M171006_185632.lvm,936427,198684,178774,263674,1241
..\client_storage\R2017_10_06\M171006_185644.lvm,936633,192680,179061,262153,1300
..\client_storage\R2017_10_06\M171006_185648.lvm,936701,194384,179508,261978,1287
..\client_storage\R2017_10_06\M171006_185709.lvm,933469,201600,182198,266176,1236
..\client_storage\R2017_10_06\M171006_185710.lvm,933496,199956,180431,265044,1225
..\client_storage\R2017_10_06\M171006_185738.lvm,933571,201340,188278,268896,1169
..\client_storage\R2017_10_06\M171006_185749.lvm,936132,193704,177128,260574,1159
..\client_storage\R2017_10_06\M171006_185751.lvm,936296,197924,182038,263833,1176
..\client_storage\R2017_10_06\M171006_185807.lvm,937221,201716,187763,266053,1349
..\client_storage\R2017_10_06\M171006_185828.lvm,933077,199164,176955,263275,1114
..\client_storage\R2017_10_06\M171006_185839.lvm,935589,202084,192187,270160,1287
..\client_storage\R2017_10_06\M171006_185845.lvm,935351,194320,175939,262369,1076
..\client_storage\R2017_10_06\M171006_185855.lvm,936699,196824,174434,260404,1228
..\client_storage\R2017_10_06\M171006_185902.lvm,936783,200004,182865,265610,1259
..\client_storage\R2017_10_06\M171006_185903.lvm,936291,199144,183621,267592,1309
..\client_storage\R2017_10_06\M171006_185924.lvm,937116,194712,179512,261930,1230
..\client_storage\R2017_10_06\M171006_185931.lvm,936925,194896,184186,265709,1376
..\client_storage\R2017_10_06\M171006_185952.lvm,933991,200988,179982,265120,1254
..\client_storage\R2017_10_06\M171006_190001.lvm,936632,196052,181701,261492,1358
..\client_storage\R2017_10_06\M171006_190017.lvm,934995,199628,177254,262693,1206
..\client_storage\R2017_10_06\M171006_190021.lvm,936618,198412,177746,261611,1256
..\client_storage\R2017_10_06\M171006_190027.lvm,936423,199508,193272,272319,1296
..\client_storage\R2017_10_06\M171006_190034.lvm,934068,206272,202778,277976,1315
..\client_storage\R2017_10_06\M171006_190112.lvm,936887,197964,180759,264485,1305
..\client_storage\R2017_10_06\M171006_190133.lvm,935820,196448,181628,265720,1302
..\client_storage\R2017_10_06\M171006_190136.lvm,935825,197768,186910,266611,1289
..\client_storage\R2017_10_06\M171006_190213.lvm,936678,195680,176530,262429,1195
..\client_storage\R2017_10_06\M171006_190216.lvm,937185,194736,182190,266266,1272
..\client_storage\R2017_10_06\M171006_190228.lvm,936161,200592,185265,267562,1221
..\client_storage\R2017_10_06\M171006_190232.lvm,937005,195840,184156,265632,1337
..\client_storage\R2017_10_06\M171006_190238.lvm,937177,200316,187572,267505,1413
..\client_storage\R2017_10_06\M171006_190240.lvm,936365,201844,182772,266211,1370
..\client_storage\R2017_10_06\M171006_190317.lvm,935741,201060,185938,267863,1261
..\client_storage\R2017_10_06\M171006_190337.lvm,935862,197284,189104,267288,1312
..\client_storage\R2017_10_06\M171006_190343.lvm,936199,196348,180412,264165,1182
..\client_storage\R2017_10_06\M171006_190356.lvm,933943,201124,183243,265773,1186
..\client_storage\R2017_10_06\M171006_190408.lvm,934480,197236,172695,259099,1148
..\client_storage\R2017_10_06\M171006_190421.lvm,937279,196772,177450,262822,1216
..\client_storage\R2017_10_06\M171006_190442.lvm,936761,194796,175332,260384,1375
..\client_storage\R2017_10_06\M171006_190507.lvm,932596,200044,180362,264348,1109
..\client_storage\R2017_10_06\M171006_190511.lvm,935135,196640,183229,261484,1341
..\client_storage\R2017_10_06\M171006_190535.lvm,935113,201272,185133,268294,1177
..\client_storage\R2017_10_06\M171006_190541.lvm,932364,201540,182356,267972,1076
